,Id,t (Myr),x (pc),y (pc),z (pc)
1020,0,8.5,-8236.27716951863,-1889.9244662953515,27.04973467331833
1021,1,8.5,-8210.684786822128,-1897.760637133468,37.84634800583568
1022,2,8.5,-8249.450371007113,-1886.5797044232233,16.87768393994114
1023,3,8.5,-8267.184191241804,-1899.31639269334,37.652623999532786
1024,4,8.5,-8239.723934231044,-1891.7222721334556,36.299777540399155
1025,5,8.5,-8257.217507053634,-1863.3619596461992,0.5301620861507449
1026,6,8.5,-8249.978711878406,-1887.6620185914933,34.802619607023495
1027,7,8.5,-8263.021041526723,-1904.8311877681706,15.990033151606879
1028,8,8.5,-8210.487213425564,-1892.9449349185988,18.186480016941715
1029,9,8.5,-8236.232810364316,-1880.5521546291268,52.286358165204675
1030,10,8.5,-8256.452445998693,-1928.5059606005348,41.348329451030956
1031,11,8.5,-8224.713779977596,-1894.3808851964056,28.0649874740112
1032,0,8.6,-8236.902541822541,-1911.6832588149578,26.835550864238314
1033,1,8.6,-8211.111429013119,-1919.526029273272,37.62397927193598
1034,2,8.6,-8250.143533046168,-1908.1899819629502,16.667482190489828
1035,3,8.6,-8267.91231804158,-1921.1262277984954,37.30949189808944
1036,4,8.6,-8240.32527057779,-1913.32336451081,35.948828096234564
1037,5,8.6,-8258.367136045883,-1885.0093099598425,0.3860097790392908
1038,6,8.6,-8250.7369645525,-1909.221583222401,34.65606179706248
1039,7,8.6,-8263.682643008238,-1926.1590869185948,15.675162877192761
1040,8,8.6,-8210.887494958872,-1914.6495828807313,17.906996480489376
1041,9,8.6,-8237.25337283262,-1902.280553254771,52.314014155141884
1042,10,8.6,-8256.961797836693,-1950.1047385393567,41.234056013817174
1043,11,8.6,-8225.447667923738,-1915.9789107629538,27.707325296968495
1044,0,8.7,-8237.527914126455,-1933.4420513345635,26.621367055158295
1045,1,8.7,-8211.538071204111,-1941.291421413076,37.40161053803626
1046,2,8.7,-8250.836695085223,-1929.8002595026771,16.457280441038513
1047,3,8.7,-8268.640444841361,-1942.93606290365,36.96635979664611
1048,4,8.7,-8240.926606924537,-1934.924456888164,35.59787865206998
1049,5,8.7,-8259.516765038132,-1906.6566602734858,0.2418574719278367
1050,6,8.7,-8251.495217226591,-1930.781147853309,34.50950398710146
1051,7,8.7,-8264.344244489752,-1947.4869860690192,15.360292602778644
1052,8,8.7,-8211.287776492181,-1936.3542308428637,17.62751294403704
1053,9,8.7,-8238.273935300924,-1924.008951880415,52.34167014507909
1054,10,8.7,-8257.471149674693,-1971.7035164781785,41.11978257660339
1055,11,8.7,-8226.18155586988,-1937.576936329502,27.349663119925793
1056,0,8.8,-8238.153286430366,-1955.2008438541698,26.407183246078276
1057,1,8.8,-8211.964713395102,-1963.05681355288,37.17924180413656
1058,2,8.8,-8251.529857124278,-1951.4105370424038,16.247078691587205
1059,3,8.8,-8269.36857164114,-1964.7458980088052,36.62322769520277
1060,4,8.8,-8241.527943271283,-1956.5255492655183,35.24692920790539
1061,5,8.8,-8260.666394030382,-1928.3040105871291,0.09770516481638258
1062,6,8.8,-8252.253469900685,-1952.340712484217,34.362946177140444
1063,7,8.8,-8265.005845971267,-1968.8148852194436,15.045422328364529
1064,8,8.8,-8211.68805802549,-1958.058878804996,17.3480294075847
1065,9,8.8,-8239.29449776923,-1945.737350506059,52.3693261350163
1066,10,8.8,-8257.980501512693,-1993.3022944170004,41.00550913938961
1067,11,8.8,-8226.915443816024,-1959.17496189605,26.992000942883088
1068,0,8.9,-8238.778658734278,-1976.9596363737758,26.19299943699826
1069,1,8.9,-8212.391355586095,-1984.8222056926836,36.95687307023686
1070,2,8.9,-8252.223019163332,-1973.0208145821307,16.036876942135894
