,Id,t (Myr),x (pc),y (pc),z (pc)
2604,0,9.3,-8316.839362540764,-2063.3165430801987,32.2986636397048
2605,1,9.3,-8299.27540725577,-2074.9482502824417,22.144890868384902
2606,2,9.3,-8279.079646614158,-2046.7168862392853,16.170741166966653
2607,3,9.3,-8301.283978724161,-2082.0694418923,21.139302668853173
2608,4,9.3,-8257.614675376166,-2055.440536405046,4.785519566840658
2609,5,9.3,-8283.101403547074,-2082.2946409955857,2.3879886818891576
2610,6,9.3,-8276.567166150708,-2087.5262618221363,35.60263545619644
2611,7,9.3,-8284.468633803177,-2069.433133020374,32.66467051139205
2612,8,9.3,-8288.112424555344,-2023.6488316193997,62.87613092577324
2613,9,9.3,-8278.759576020495,-2051.3977100017587,15.377860992288134
2614,10,9.3,-8277.131235746134,-2075.679410035014,11.734676852071395
2615,11,9.3,-8269.40945235213,-2057.1276318912473,11.390630494393633
2616,12,9.3,-8288.157361290198,-2051.789917741054,29.524408063195324
2617,13,9.3,-8284.059179734464,-2083.1392438812463,-1.886796962153503
2618,14,9.3,-8261.689048922122,-2048.0233368199524,40.260644704032714
2619,15,9.3,-8282.009654232219,-2083.3686492307525,50.466495519474925
2620,16,9.3,-8292.604294611374,-2064.161726745579,37.63588541451695
2621,17,9.3,-8262.149989655663,-2079.2353539064225,25.813630215973696
2622,18,9.3,-8273.20527409733,-2085.5501099332228,12.076555353657922
2623,19,9.3,-8280.218869252796,-2081.580132688672,13.851537820189982
2624,20,9.3,-8316.741473579657,-2037.8540786735898,11.641141507911739
2625,21,9.3,-8318.809686686147,-2031.7873651907523,13.594942193743746
2626,22,9.3,-8315.385824616224,-2071.1268775244557,32.20443700600209
2627,23,9.3,-8273.499322038553,-2088.404688849218,51.99621322856603
2628,24,9.3,-8325.324554233064,-2036.1226911181902,39.3543083906938
2629,25,9.3,-8313.345021235087,-2036.3668844717054,16.68513924502073
2630,26,9.3,-8319.766631084003,-2038.6297984595838,14.548550417740397
2631,27,9.3,-8293.626932165382,-2079.0655377930625,68.34232764362628
2632,0,9.4,-8316.79171179126,-2085.4299804496495,32.460618236216085
2633,1,9.4,-8299.134313830202,-2097.1373221202125,22.206066275657694
2634,2,9.4,-8279.203238669448,-2068.928550560029,16.33919040882414
2635,3,9.4,-8301.281091857489,-2104.228016401218,21.25181255806109
2636,4,9.4,-8257.616920028127,-2077.616276692699,4.804866580978185
2637,5,9.4,-8283.129706623966,-2104.4812156324338,2.387929116873704
2638,6,9.4,-8276.53433162982,-2109.8280762969,35.91012149543262
2639,7,9.4,-8284.792962727553,-2091.52199377041,32.85622276535915
2640,8,9.4,-8287.565864673674,-2045.3870639406746,63.08423917099221
2641,9,9.4,-8279.093458360201,-2073.5337803878965,15.560805507118463
2642,10,9.4,-8277.329182506208,-2097.86088149843,11.801246382878452
2643,11,9.4,-8269.565926480369,-2079.32175330745,11.473550469797498
2644,12,9.4,-8288.264914781374,-2073.9838637788025,29.770134400020094
2645,13,9.4,-8284.044300568878,-2105.338656300309,-1.8936043488273155
2646,14,9.4,-8260.58917416456,-2069.8749873346646,40.42084536961701
2647,15,9.4,-8282.304356729543,-2105.53765541311,50.78362932537615
2648,16,9.4,-8292.87318682983,-2086.10266605075,37.764947030575996
2649,17,9.4,-8261.428609043767,-2101.4362033685347,25.921073647209603
2650,18,9.4,-8273.363787146283,-2107.7521907366263,12.13230680040434
2651,19,9.4,-8280.452594927174,-2103.739455216645,13.927883638647744
2652,20,9.4,-8316.620119733607,-2059.9788228811103,11.691637516452037
2653,21,9.4,-8318.71029119882,-2053.8470675050817,13.666612689354256
2654,22,9.4,-8315.333512489131,-2093.2480433904543,32.37742779309576
2655,23,9.4,-8273.364102092439,-2110.669494334253,52.304422074780916
2656,24,9.4,-8325.84274191512,-2057.877858478883,39.612291621156864
2657,25,9.4,-8313.164654014607,-2058.480817944183,16.776510573070144
2658,26,9.4,-8319.654109536892,-2060.7688189708156,14.617702707829688
2659,27,9.4,-8293.353669979253,-2101.5432058912997,68.95560307965869
2660,0,9.5,-8316.744061041756,-2107.543417819101,32.622572832727364
2661,1,9.5,-8298.993220404636,-2119.326393957984,22.267241682930493
2662,2,9.5,-8279.326830724738,-2091.140214880773,16.50763965068163
2663,3,9.5,-8301.278204990818,-2126.3865909101364,21.364322447269004
2664,4,9.5,-8257.619164680089,-2099.792016980352,4.824213595115713
2665,5,9.5,-8283.158009700855,-2126.667790269282,2.3878695518582496
2666,6,9.5,-8276.501497108931,-2132.1298907716628,36.217607534668794
2667,7,9.5,-8285.117291651926,-2113.610854520446,33.04777501932625
2668,8,9.5,-8287.019304792002,-2067.1252962619496,63.292347416211165
2669,9,9.5,-8279.427340699907,-2095.669850774035,15.743750021948793
2670,10,9.5,-8277.527129266282,-2120.042352961846,11.867815913685506
2671,11,9.5,-8269.722400608607,-2101.5158747236524,11.556470445201361
2672,12,9.5,-8288.37246827255,-2096.177809816551,30.015860736844864
2673,13,9.5,-8284.029421403293,-2127.538068719372,-1.900411735501128
2674,14,9.5,-8259.489299406996,-2091.726637849377,40.581046035201325
2675,15,9.5,-8282.599059226864,-2127.7066615954677,51.100763131277354
2676,16,9.5,-8293.142079048284,-2108.0436053559206,37.894008646635044
2677,17,9.5,-8260.70722843187,-2123.637052830647,26.028517078445514
2678,18,9.5,-8273.522300195234,-2129.9542715400303,12.188058247150762
2679,19,9.5,-8280.68632060155,-2125.898777744618,14.00422945710551
2680,20,9.5,-8316.498765887556,-2082.1035670886304,11.742133524992335
2681,21,9.5,-8318.610895711496,-2075.906769819411,13.738283184964766
2682,22,9.5,-8315.281200362038,-2115.3692092564525,32.55041858018944
2683,23,9.5,-8273.228882146323,-2132.934299819288,52.612630920995805
2684,24,9.5,-8326.360929597175,-2079.633025839576,39.870274851619925
2685,25,9.5,-8312.984286794124,-2080.5947514166605,16.86788190111956
2686,26,9.5,-8319.541587989783,-2082.9078394820476,14.68685499791898
2687,27,9.5,-8293.080407793123,-2124.020873989537,69.56887851569111
2688,0,9.6,-8316.696410292252,-2129.6568551885516,32.78452742923864
2689,1,9.6,-8298.852126979069,-2141.515465795755,22.32841709020329
2690,2,9.6,-8279.450422780026,-2113.3518792015166,16.676088892539116
2691,3,9.6,-8301.275318124148,-2148.5451654190542,21.47683233647692
2692,4,9.6,-8257.62140933205,-2121.9677572680052,4.84356060925324
2693,5,9.6,-8283.186312777747,-2148.8543649061303,2.3878099868427953
2694,6,9.6,-8276.468662588042,-2154.4317052464257,36.525093573904975
2695,7,9.6,-8285.441620576303,-2135.699715270482,33.239327273293355
2696,8,9.6,-8286.472744910332,-2088.8635285832243,63.50045566143013
2697,9,9.6,-8279.761223039615,-2117.805921160173,15.926694536779122
2698,10,9.6,-8277.725076026356,-2142.2238244252617,11.934385444492563
2699,11,9.6,-8269.878874736845,-2123.709996139855,11.639390420605224
2700,12,9.6,-8288.480021763728,-2118.3717558542994,30.261587073669634
2701,13,9.6,-8284.014542237706,-2149.7374811384343,-1.9072191221749408
2702,14,9.6,-8258.389424649433,-2113.5782883640895,40.74124670078563
2703,15,9.6,-8282.893761724188,-2149.875667777825,51.41789693717857
2704,16,9.6,-8293.410971266741,-2129.9845446610916,38.02307026269408
2705,17,9.6,-8259.985847819973,-2145.837902292759,26.135960509681425
2706,18,9.6,-8273.680813244187,-2152.1563523434343,12.243809693897182
2707,19,9.6,-8280.920046275927,-2148.058100272591,14.080575275563273
2708,20,9.6,-8316.377412041506,-2104.228311296151,11.792629533532633
2709,21,9.6,-8318.51150022417,-2097.9664721337394,13.809953680575275
2710,22,9.6,-8315.228888234944,-2137.490375122451,32.72340936728311
2711,23,9.6,-8273.09366220021,-2155.199105304323,52.920839767210694
2712,24,9.6,-8326.879117279232,-2101.388193200269,40.128258082082986
2713,25,9.6,-8312.803919573644,-2102.708684889138,16.959253229168976
2714,26,9.6,-8319.429066442672,-2105.0468599932797,14.756007288008272
2715,27,9.6,-8292.807145606994,-2146.498542087774,70.18215395172354
2716,0,9.7,-8316.64875954275,-2151.7702925580024,32.94648202574992
2717,1,9.7,-8298.711033553504,-2163.704537633526,22.389592497476084
2718,2,9.7,-8279.574014835316,-2135.5635435222603,16.844538134396604
2719,3,9.7,-8301.272431257476,-2170.7037399279725,21.589342225684835
2720,4,9.7,-8257.623653984014,-2144.1434975556585,4.862907623390768
2721,5,9.7,-8283.214615854638,-2171.0409395429783,2.387750421827341
2722,6,9.7,-8276.435828067153,-2176.733519721189,36.83257961314114
2723,7,9.7,-8285.765949500677,-2157.788576020518,33.43087952726046
2724,8,9.7,-8285.92618502866,-2110.6017609044993,63.70856390664908
2725,9,9.7,-8280.095105379321,-2139.9419915463113,16.109639051609452
2726,10,9.7,-8277.923022786428,-2164.4052958886773,12.000954975299617
2727,11,9.7,-8270.035348865084,-2145.904117556058,11.722310396009089
2728,12,9.7,-8288.587575254904,-2140.5657018920474,30.507313410494405
2729,13,9.7,-8283.999663072122,-2171.9368935574967,-1.9140265088487534
2730,14,9.7,-8257.28954989187,-2135.429938878802,40.901447366369936
2731,15,9.7,-8283.18846422151,-2172.044673960183,51.73503074307978
2732,16,9.7,-8293.679863485197,-2151.9254839662626,38.15213187875313
2733,17,9.7,-8259.264467208075,-2168.038751754871,26.243403940917332
2734,18,9.7,-8273.83932629314,-2174.358433146838,12.299561140643602
2735,19,9.7,-8281.153771950303,-2170.2174228005642,14.156921094021037
2736,20,9.7,-8316.256058195455,-2126.3530555036714,11.843125542072931
2737,21,9.7,-8318.412104736843,-2120.026174448069,13.881624176185786
2738,22,9.7,-8315.17657610785,-2159.6115409884496,32.896400154376785
2739,23,9.7,-8272.958442254096,-2177.463910789358,53.22904861342558
2740,24,9.7,-8327.397304961287,-2123.143360560962,40.386241312546034
2741,25,9.7,-8312.623552353163,-2124.8226183616157,17.05062455721839
2742,26,9.7,-8319.31654489556,-2127.1858805045117,14.825159578097564
2743,27,9.7,-8292.533883420865,-2168.9762101860106,70.79542938775595
2744,0,9.8,-8316.601108793246,-2173.8837299274533,33.1084366222612
2745,1,9.8,-8298.569940127936,-2185.8936094712976,22.450767904748883
